startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
963.583578,966.555392,2,overlap,,,,
966.555392,968.063668,2,speech,"chemistry उसमे अलग हैं कोई",,,"Any different chemistry is there."
968.063668,970.044877,4,overlap,,,,
970.044877,973.253158,2,speech,"बता दें कि ये वो common cell है जो की आपके mobile में होता है।",,,"Tell that it is that common cell which is in your mobile."
973.272331,973.649655,4,speech,हां,,,Yes.
973.687746,974.51538,2,speech,"सबसे common",,,"Most of the common"
974.51538,974.66631,4,speech,Yeah,,,Yeah
974.666368,975.029856,2,speech,Mobile,,,Mobile
975.029856,976.288882,4,overlap,,,,
976.288882,990.953028,4,speech,"phone का cell है, lap आजकल aa सारे laptop में भी शायद वही जाता है LiPo, और aa ये वाला किस्सा  हैं ना कि जब बहुत सारे लोग को कोई एक शब्द का उपयोग करना शुरू कर देते हैं वो भले हो या न हो उसको फिर आपको शब्दकोश में add करना पड़ता है",0000101000000000010000010000010000000000000000000000000,,"The cell of the phone is there; perhaps this LiPo is used in all laptops nowadays. But it is a matter that when most people start using a word, whether it exists or not, it has to be added to the dictionary."
991.266186,991.723143,0,noise,,,,
991.870136,992.253596,4,speech,ठीक,,,Right.
992.371829,992.576341,0,noise,,,,
992.611492,992.943824,4,speech,तो,,,So
992.943824,994.036684,2,overlap,,,,
994.036684,997.583688,2,speech,"कौनसी होती है असली में? तो chemistry होती कौनसी है mobile phone में?",,,"Which one is in real? So what chemistry is there in the mobile phone?"
997.781809,1001.08276,4,speech,"LCO होता था lithium cobalt oxide, अभी वो थोड़ा थोड़ा",,,"LCO used to be Lithium Cobalt Oxide. Now, it is little"
1001.08276,1002.050996,2,overlap,,,,
1002.073364,1003.051187,4,speech,"तरफ जाने लगे हैं",,,"They are going towards"
1003.316414,1004.019423,2,overlap,,,,
1004.019423,1016.45311,4,speech,"थोड़ी सी challenge होती है के NMC में क्या होता हैं ना कि जब battery ये चलती है तो जो उसका एक छोटा सा fraction होता है  irreversible reaction होता रहता है, तो उस में gas generate होती हैं,  जो [BABBLE] LCO में नहीं होती थी",000001001111000100010000011000000000000000100000,,"There is a little challenge in NMC, that when the battery is on, irreversible reactions keep taking place in their small fraction. So that generates gas, which used not to happen in LCO."
1016.699164,1032.232485,4,speech,"तो LCO में आप pouch cell बड़े आसानी से use कर सकते है क्योंकि वो polymer अपना plastic का packing है, जब gas बनती है तो क्या है वो battery थोड़ी सी फूलने लगती है, तो आपने aa ये देखा होगा वो बहुत सारे videos देखे होंगे, आपने खुद भी [BABBLE] देखा होगा कि आपके mobile phone की battery फूल जाती हैं",00000000000000001000000000111000000001111100000000100000000000,,"So you can easily use pouch cells in LCO because that polymer is a packing of plastic. When gas is generated, the battery starts swelling. So you may have seen so many videos, or you may have experienced it yourself, that the battery of your mobile phone gets swollen."
1032.366696,1032.999405,2,overlap,,,,
1032.999405,1039.390403,4,speech,"ढाई साल चलाने के बाद तीन साल के बाद वो battery फूल जाती है ना,उसका कारण वही होता है की battery basically aa",00000000000000000000001,,"After 2.5 or 3 years, that battery gets swollen, right? The reason is the same that basically, the battery"
1039.738712,1049.36036,2,speech,"तो फूलती भी है plus एक और चीज होती है ना अक्सर हम लोगो को भी बोलते है ऐसे engineer हम use कर रहे होते है की भई NMC में आग ज्यादा लग जाती है और बाकी chemistry में आग कम लगती हैं",0000000000100000000000000001000000000000000,,"So that gets swollen, plus one more thing happens that we, as engineers, are often told and use that NMC catches fire more and the rest of the other chemistry get fire less."
1049.558481,1064.273754,2,speech,"तो ये क्या चक्कर है और li अर अर और बीच में तो काफी चक्कर हुए है आग लगने के, लोगो में काफी concern भी हुआ है electric vehicles वगैरह में की भई ये Lithium batteries में आग लग जाती है जो की aa पहले at least lead acid वगैरह में तो लोगो में सुना नही था आग वाग लगने का किस्सा ये Lithium में",00000111100000000000000000000000100000000001000000000000001000000,,"So what is that matter? And in the middle, there have been so many cases of ignition. Even though there is a lot of concern among people that Lithium batteries catch fire in electric vehicles, people haven't heard of any cases of ignition before, at least in lead acid, etc. In this Lithium"
1064.395183,1073.24352,2,speech,"तो Lithium batteries में ऐसी क्या खास बात है कि आग लग जाती है, और उसके बाद में उस within Lithium battery, NMC battery में कुछ खास ज्यादा ही लग जाती हैं",00000000000000000010000000000000,,"So, what's special about lithium batteries is that they catch fire, and after that, within lithium batteries, NMC batteries catch significantly more fire."
1073.508747,1085.670816,4,speech,"तो जैसा मैंने कहा था कि lithium battery में electrolyte में पानी नही हो सकता, तो यहाँ पे क्या होता हैं कि जो organic solvent होते हैं वो की आग पकड़ सकते है मतलब बहुत ही flammable होते हैं",000000000000000000000000000010000000000,,"So, as I said, that there cannot be water in the electrolyte of the Lithium battery. So what happens in it, that those organic solvents present in it can catch fire—means they are so flammable."
1086.246006,1094.295468,4,speech,"वो aa जाते  हैं electrolyte में तो naturally battery का जो flammability है वो बहुत ज्यादा हैं अगर किसी कारण",010000000000000000000,,"That naturally goes into the electrolyte. So naturally, the flammability of batteries is very high. If for any reason"
1094.295468,1095.116711,2,overlap,,,,
1095.116711,1098.462399,2,speech,"solvent, organic solvent लोग समझ ले petrol type की चीज़",1000000000,,"Audiences, you can think organic solvent is a type of petrol."
1098.462399,1098.781949,4,overlap,,,,
1098.781949,1099.631952,2,speech,"जैसे की almost, ना?",,,"Like almost, right?"
1099.631952,1100.750376,4,overlap,,,,
1100.750376,1102.201133,2,speech,"तो उसमें तो आग लगती हैं, हाँ।",,,"So yes, that definitely catches fire."
1102.201133,1108.978786,4,speech,"मगर aa उसके लिए कोई कारण होना चाहिए, अगर कोई कारण मिल जाए, कोई spark हो जाए या कुछ हो जाए तो फिर वो आग पकड़ लेगा",010000000000000000000000000,,"But there must be some reason. If any reason is found, if any spark occurs, or anything happens, then it will catch fire."
1109.269577,1125.413238,4,speech,"NMC में क्या है जैसा अभी मैं बता रहा था ना कि एक oxidation state का किस्सा होता है, तो अगर आप charge करते हो तो उसमे से lithium निकाल रहे हो, अब lithium निकालते हो तो क्या होता हैं कि वो cobalt हो, manganese हो, nickel हो उसका oxidation state बढ़ जाता हैं",001100000010000000000000000000000000000000010101000000,,"In NMC, as I was telling now, that a case of oxidation state takes place. So, if you charge,  you are taking out the lithium from it. Now, if you take out the lithium,  what happens is that the oxidation state of cobalt, manganese, and nickel gets increased."
1125.675269,1134.143342,4,speech,"तो अगर बहुत ज्यादा charged है battery तो oxidation state काफी ज्याद मतलब सारे ही पूरे chem chemistry का oxidation state बढ़ चुका हैं",000000011111111010000000,,"So, if the battery is so charged, the oxidation state of the entire chemistry has increased."
1134.555561,1143.320815,4,speech,"तो वो कभी कभी क्या होता है की वो stable नही होता। अगर वो छब्बीस, सत्ताईस, अट्ठाईस degree पे है तो उसका कोई फरक नही पड़ता क्यूंकि वो वैसे ही वैसा का वैसा रह जायेगा",01001111000000000000000000000000000,,"So sometimes, it doesn't remain stable. If it is at 26, 27, or 28 degrees, then it will not be affected because it will remain as it is."
1143.407094,1156.070857,4,speech,"मगर अगर उसका temperature बढ़ जाए और मैं जब कह रहा हु बढ़ जाए तो कह रहा हूँ कि aa दो सौ, ढाई सौ degree  तक बढ़ जाए तब क्या होता हैं कि वो कहता हैं कि नही रहना मुझे इस oxidation state पे मैं वापस जा रहा हूँ",00000000000000000001000000000000000001000000000000,,"But if it's temperature gets increased, and when I am saying it increases, I am saying that it will be increased up to 200 or 250 degrees. Then what happens is that, like it says, "I don't need to stay in this oxidation state, I am returning."."
1156.642851,1171.300605,4,speech,"और अगर उसका वो plus three से plus two पे आगया तो उसका कहना हैं कि मैं अब plus two पे कैसे हो गई, oxygen बैठा है, वो तो आने नही देगा, तो फिर वो क्या करता है कि oxygen को निकाल देता है, भई तू जा, मैं मैं तुझे घर से निकाल रहा हूँ और मैं जा रहा हु वापस plus के ऊपर",0000000000000000000000110000000000011110000000010000000000000000,,"If that of it becomes +2 from +3, so it says, "How can I come to the +2? There is oxygen, it will not allow me to come." So then it removes oxygen, "You go, brother, I am kicking you out of the house, and I am going back on the plus."."
1171.600982,1180.203266,4,speech,"तो अब ये सोचिए कि ढाई सौ degree पे temperature है, आपके पास वो जो electrolyte है वो already gas बन चुका है, वो तो आपका करने को तैयार बैठा हैं",,,"So you think that the temperature is 250 degrees, the electrolyte you are having has already become gas, and it is ready to catch fire."
1180.631463,1188.524345,4,speech,"और जो आग लगने के लिए तीसरी चीज जरुरी होती है की कि energy हो गई, fuel हो गया, अब तो Oxygen चाहिए वो भी battery supply कर रही है।",000000000001000000000000000000,,"And to catch fire, the third thing is required that energy and fuel are already there, and now oxygen is required, which is also supplied by the battery."
1188.923783,1190.166832,2,overlap,,,,
1190.166832,1202.785858,4,speech,"किस्सा है की भई ये तीनो चीज़े battery से ही आ रही है तो आग अगर लग गई तो अब उसको बुझा नही सकते, क्यूंकि हम normally आग जो बुझाते है वो क्या करता है की अगर foam spray कर दिया या कुछ spray कर दिया तो जिससे की oxygen cut हो जाए।",00010000000000000000000000000000000000000000000000000,,"The story is that, as these three things are coming from the battery, if it catches fire, then you cannot blow it out. Because, normally, what we do to blow out the fire is spray foam or spray anything so that the oxygen gets cut off."
1202.913685,1207.026845,4,speech,"अब जब oxygen ही खुद ही आ रहा battery से तो अब उसको कैसे रोकें",,,"Now, when Oxygen itself is coming from the battery, then how can we stop stop that?"
1207.029481,1215.756389,3,speech,"Hmm, क्या यही कारण हैं कि अभी aeroplane में भी बहुत सारी batteries को जो माना कर दिया है की आप ये batteries नही ले कर जा सकते हो उसका reason",1000000000000010000000000000011,,"Is it the only reason, that now a lot of batteries are restricted in aeroplane, saying "You cannot travel with these batteries"?"
1215.756389,1216.410257,4,overlap,,,,
1216.705452,1217.066472,4,speech,अच्छा,,,Okay
1217.066472,1217.495344,3,overlap,,,,
1217.495344,1228.297882,4,speech,"aeroplane में भी अगर आप देखे तो आपको जो powerbank होता है वो check-in नही करने देते, आप खुदके साथ ले जा सकते हो, mobile ले जा सकते हो, laptop ले जा सकते हो, मगर checking नही कर सकते उसको।",0000000110111000000000000000000000000000,,"If you see in aeroplane also, they don't let us check in power banks. You can carry power banks, mobile, laptop with you, but you cannot check in on them."
1228.542813,1239.54784,4,speech,"तो कारण ये हैं कि अगर आग लगती है कभी गलती से, तो कोई उसको कोई होना चाहिए जो इसको control कर सके, तो लोग वहाँ पर रहेंगे तो मतलब कोई न कोई आके तो उसको किसी तरह control कर लेगा।",00000000000001100000000000000100000000000,,"So the reason is that if fire starts by mistake, then someone must be there to control it. So, if people will be there, then someone will definitely come forward and somehow control that."
1240.045377,1250.269157,4,speech,"अगर वो cargo में है और वहा पे आग लग गई तो वो मतलब जलके जलाके पूरा खाक कर देगी आप कुछ नही कर पाओगे उसको, रोक भी नही पाओगे, तो वो एक कारण होता है।",000000000000011000000000000000000000,,"If that is in the cargo and fire starts, then that will burn everything into ashes and you won't be able to do anything with that, you cannot even stop that. So, that is one reason."
1250.44307,1261.676136,4,speech,"हालांकि अगर देखा जाए तो mobile phone की battery या laptop की battery इतनी बड़ी होती नही है की बहुत ज्यादा damage कर सके। मगर, अगर उसको छोड़ दिया जाए और बाकी चीज़े जलनी शुरू हो [NOISE] जाए तो फिर आप उसको रोक नही पाओगे।",011110000000000000000000000000000000100000000,,"Though, the batteries of mobile phones or laptops are not big enough so that they will make large damages. But if it is left as it is and other objects start burning, then you won't be able to stop that."
1261.676136,1265.113624,0,music,,,,
1265.113624,1272.828967,2,speech,"तो [NOISE] तो इनमे और लेकिन अब NMC खतरनाक है लेकिन शायद क्योंकि उसकी energy density इन सब chemistries में Lithium में सबसे ज्यादा है तो लोग।",0111111000110000000000000000,,"So NMC is dangerous because its energy density is the highest in these chemistries, in Lithium. So people"
1273.09962,1273.487748,4,hmm,,,,
1273.487748,1288.382118,2,speech,"Carefully उसको use करने की कोशिश करते है, पर इसमें LFP जो है Iron Phosphate ये थोड़ी safe chemistry मानी जाती है, तो आजकल ये बीच में खबर थी लोग ऐसे बोलते थे और ये [BABBLE] काफी कुछ Tesla का फेलाया हुआ रहता है जो तो Tesla करती है वो खबर बन जाती है मेरे हिसाब से।",000000000100000000000000000000000001000000000000000000000,,"Try to use that carefully. But the LFP, iron phosphate, is considered safe chemistry. So these days, this was the news, and people were also saying this. And most of these are spread by Tesla. According to me, what Tesla does becomes news."
1288.660834,1299.712313,2,speech,"तो Tesla और Tesla [BABBLE] reason भी है Tesla पहली बड़ी electric car थी जिसने Lithium batteries use करी तो उनकी Insight थी की भई laptop की battery इतनी अच्छी है तो हम use कर सकते है।",0111100000000000000000000000000000000,,"So, the reason is also there. Tesla was the first electric car that used Lithium batteries. So their insight was that laptop batteries are so good, so we can use them."
1299.826774,1310.151463,2,speech,"लेकिन उन्होंने पहले बोला ये L LFP पुराने जमाने की हैं, हम NMC use करते है अब नई वाली [BABBLE] जो cars है उनमें वो LFP use कर रही है, खुद ही aa Tesla वगैरह",00000100000000000001000000000000100,,"But firstly they said, "LFP is outdated, we use NMC". Now Tesla etc. are using LFP in new cars themselves."
1310.438625,1318.6565,2,speech,"तो ये ये चक्कर कैसे है, eh e कैसे LFP पुरानी हुई और पुरानी से नई हो गई, और आजकल काफी cutting edge चल रही है तो ये क्या चक्कर है LFP का?",001000110000000000000000000000000,,"So how is this happening? How did LFP get old and again become new? And it's running at the cutting edge nowadays. So, what's this matter of LFP?"
1318.705783,1322.770458,4,speech,"इसमें नए पुराने का कोई cons aa किस्सा नही है, पहली बात तो ये",00000110000000,,"First of all, there is no case of old and new."
1322.770458,1323.377602,2,overlap,,,,
1323.377602,1332.382674,4,speech,"जो ये chemistry है ना ये सत्तर के दशक में सारी aaa जितने भी discovery हुई है वो seventies eighties में हुई है इसकी, तो ये सबको पता थी।",00000000000100000000000000000,,"So, all these discoveries in chemistry were made in the decade of 70s and 80s. So everyone knew it."
1332.382674,1333.104702,2,overlap,,,,
1333.104702,1339.11224,4,speech,"पता नही था। But जैसा है ना कि हम अगर कुछ देखते है ना की हम comparison किस चीज से करते है।",,,"That was not known. But if we see something, then we have to know what we are comparing to it."
1339.581002,1339.821962,2,overlap,,,,
1339.821962,1354.629762,4,speech,"ठीक है? तो एक हिस्सा ये है की अगर हम मतलब अगर एक aaa school के बच्चों का एक example दे, के अगर comparison इस बात से करे की मुझे exam में कितने number मिलने चाहिए तो पिछलीबर जो school का topper था या district का topper था, उतने मुझे चाहिए ही चाहिए।",00000000000001000000000000000000000000000000000000000,,"Okay? So one part is, if we give an example of school kids, then if it is under comparison that what marks should I get in the exam, then I must get at least the marks secured by the last time topper of the school or district."
1354.971821,1367.143158,4,speech,"तबतो o बड़ी दिक्कत की बात हो जायेगी ना! की मतलब ये ये कैसे होगा, सब सभी अगर कहते तो वो तो होगा नही, तो यहा पे हुआ कैसे था की comparison जो होता था हमेशा petrol की गाड़ी से होता था।",010000000001000100000000011111100000000000,,"Then obviously, that will become a problem, right? Means, how is it possible? If everyone wants it, then that cannot happen. So the comparison was always done with petrol-cars."
1367.143158,1367.556234,2,overlap,,,,
1367.556234,1378.419792,4,speech,"की आप अगर battery पे गाड़ी चला रहे हो तो charging तो दो miniute में होनी चाहिए भई क्यों की petrol तो हम दो minute में भरते है l Range मुझे पंचसो, साढ़े पांचसो kilometer मिलनी चाहिए क्यों की मुझे petrol के tank से उतना मिल जाता है।",000000000000000001000000000000000000000000000000,,"That, if you are running car on battery, then the charging should be done within 2 minutes, because we fill petrol in 2 minutes. I should get the range at least 500 to 550 kilometres, because we get that from the petrol tank."
1379.340396,1392.946765,4,speech,"और battery कितनी बाड़ी होनी चाहिए तो वो petrol के tank के size की होनी चाहिए, वजन भी उतना ही होना चाहिए, उससे ज्यादा नही होना चाहिए। तो,एक थोड़ी सी problem है कियूकि हम ये सोच रहे है की हम हमेशा comparison जो कर रहे है वो petrol की गाड़ी से कर रहे",,,"And how big should the battery be? So, that should be the size of a petrol tank, and the weight should be as much as that, not more than that. So one problem is there because we are thinking that we are always making comparisons with petrol-cars."
1393.271933,1409.944168,4,speech,"अब aa अगर आप देखोगे तो petrol का अगर हम calorific value पकड़े तो कुछ ग्यारह, बारह हजार aaa aa watt hour per kilogram आता है, अगर मैं watt hour पे बात करू तो, जब की aa battery जो थी ही ये LCO वाली जो battery थी वो दो सौ के आसपास थी।",01000100110011000011000000000000000011111000000000000,,"Now if you see, the calorific value of the petrol in watt hour, is almost 11000 or 12000 watt hour per kilogram.  If I talk about watt hour, whereas, that of the LCO batteries was near to 200."
1410.314351,1419.313685,4,speech,"तो अब कहा बारा हजार, कहा दो सौ, और अगर मैं बारा साल पहले की बात करू जो मतलब aa two thousand ten, eleven में actually तब भारत वापस आया था, अगर मैं तब की बात करू",0000000000000000000100000000000111111,,"So there is a huge difference in 12000 and 200. And if I talk about 12 years ago, that is, in 2010 or 2011, when I actually came back to India, if i talk about then"
1419.393035,1419.629521,2,hmm,,,,
1419.734682,1423.618104,4,speech,"तो उस time पे aa LFP जो था उसका एक सौ दस पे था।",00001000000000,,"So at that time, that of LFP was 110."
1424.027731,1424.306446,2,overlap,,,,
1424.306446,1437.701667,4,speech,"ग्यारह हजार, कहाँ एक सौ दस मतलब हो कोई comparison नही है, तो बोल दिया की नही नही ये तो किसी काम का ही नही है, इसके तरफ देखना ही नही, जब की काफी लोग कह रहे थे कि इसकी बोहोत सारी aa advantages है। जैसा आप ने कहा की aa बहुत safe chemistry है।",0000000000000000100000000000000000000000001000000010000,,"11000, where 110 means there is no comparison. So I said no, this is of no use. and we should not focus on it. Whereas, so many people were saying that it has so many advantages. As you said, it has a safe chemistry."
1437.929706,1452.840053,4,speech,"वो aa उसका performance अगर देखे उसका voltage एकदम flat है। फिर aa light ज्यादा अच्छी है उसकी, मतलब almost डेढ, दो गुना ज्यादा चलती है वो battery, charge discharge other cycles की बात करे थे, तो काफी advantage है मगर वो जो energy density बहुत कम है, कम है, कम है।",0100000000001000000000000000000000000000000000000000,,"If we see its performance, then its voltage is totally flat. Its light is so good, which means it lasts up to 1.5 or 2 times. We talked about charge-discharge and other cycles, so there are so many advantages. But again, energy density is very low."
1453.275933,1463.185481,4,speech,"तो एक समय के बाद जैसे aa Tesla ने बोला के नही हमको NMC चाहिए तो NMC क्या है की उन्होंने L LCO का दो सौ से ढाई सो तक आगया, तो उन्होंने कहा की ये ढाई सौ",00000010000000000000110000000000000000,,"So after a point, like Tesla said, they need NMC. What is NMC? That of LCO became up to 200 to 250, so they said that 250"
1463.185481,1463.417155,2,overlap,,,,
1463.417155,1467.207017,4,speech,"चला लेंगे, ठीक है! और उन्होंने वो prove कर दिया की ढाई सौ पे चल सकती है।",,,"We will run it, okay? And they have proven that, that can run on 250."
1468.343445,1473.436332,4,speech,"अब जब ये हो गया की ढाई सौ पे चल सकती है तो हम लोग सोचने लगे गए है की भई ढाई सौ की जरूरत है की नही है?",,,"Now, when it happened that it could run on 250, then we started thinking about whether 250 was necessary or not."
1473.962302,1474.403281,2,hmm,,,,
1474.403281,1481.749167,4,speech,"ठीक है, और तब तक जो है की अपना LFP जो था वो भी अभी आज की तारीख में देखें तो एक सौ साठ, एक सौ सत्तर पे पहुँच गया है एक सौ दस से",,,"Okay? And till then,if we see, nowadays our LFP has also reached 160 or 170 from 110"
1482.254922,1482.499854,3,hmm,,,,
1482.499854,1492.192597,4,speech,"तो oo अब उसका एक मैंने उसका एक calculation किया था, उसका vlog भी एक लिखी थी की इसका impact क्या आता है, तो ये अगर आप ढाई सौ डेढ सौ पे जाओगे।",010110000000000000000000000000000,,"So, now I have done a calculation. I had also written a vlog on it about the impact we will get if you go to 150 from 250."
1492.629673,1502.912574,4,speech,"Same battery का ca capacity लेता हु मगर ढाई सौ watt hour per kilogram से डेड सौ watt hour kilogram पे जाता हूँ मतलब मैं NMC से LFP की battery लगाता हूँ उसी गाड़ी में।",00010000000000000000000000000000000,,"I take the same battery capacity, but I go from 250 to 150 watts per kilogram, which means I use LFP in place of NMC in that same car."
1503.106194,1516.365196,4,speech,"तो मेरी जो range हैं, वो या मेरी efficiency जो हैं वो छे percent से घटेगी, ठीक हैं अब छे percent काफी होता हैं as an engineer Sourabh आप सोचोगे की छे percent मतलब बहुत बड़ी बात हो ठीक है मगर आप",000001000000000000000000000000000000000000,,"So, my range or efficiency will decrease by 6%, okay? Now, 6% is much enough. Sourabh, as an engineer, you will think that 6% means it is a very big deal, right? But you"
1516.365196,1516.618696,2,hmm,,,,
1516.618696,1526.568958,4,speech,"comparison अब absolute terms में करते है कि आज की तारीख मै अब aa petrol की गाड़ी चलालो, per kilometer आप लगभग छे रुपए तो खर्च करोगे कम से कम",000000000000010000000000000000,,"Now let's do a comparison in absolute terms that on today's date, you drive a petrol car, you will spend at least 6 rupees per kilometer."
1526.577541,1526.939769,2,speech,Correct,,,Correct
1526.958653,1539.998437,4,speech,"[BABBLE] जब वो N.M.C. की गाड़ी अगर आप चलाओगे तो per kilometer आप एक रूपया खर्च करोगे तब अगर छह  percent से आपकी efficiency कम हो रही है तो आप एक रुपए छह एक रुपए आठ पैसा खर्चा करोगे ज्यादा से ज्यादा ।",11100000000000000000000000000000000000000000,,"If you drive that N.M.C. car, then you will spend 1 rupee per kilometer. If your efficiency is decreasing by 6%, then you will spend at most 1 rupee 6 or 1 rupee 8 paisa."
1540.43805,1546.329514,4,speech,"ठीक है तब आपको ये सोचना है कि वो आठ पैसो के लिए आप क्या difference ला रहे हो",,,"Okay. Then you have to think that what difference you are going to make for that 8 paisa."
1546.42578,1554.74314,4,speech,"और अगर ये बताऊं मे आपको की वो आठ पैसो के लिए आपकी जो battery की price है वो अस्सी हज़ार रुपय से कम हो रही है गाड़ी मे",,,"And, if I tell you that, for that 8 paisa, the price of your battery in the car is decreasing by 80 thousand."
1555.185962,1555.603114,3,overlap,,,,
1555.603114,1560.74711,4,speech,"फिर आप ये देखिये ना कि आपका break-even कब होगा जब आप दस लाख kilometer चलाओगे, [BABBLE] ठीक है?",0000000000000000100,,"Then you see that when will your break-even be when you drive 10 lakh kilometers, right?"
1560.765994,1561.06642,2,speech,right,,,Right.
1561.116205,1573.579138,4,speech,"[BABBLE] तो ये तो मतलब [BABBLE] बड़ा simple सा calculation हो गया लोगों के लिए की भाई गाड़ी जो हैं एक दो लाख kilometer तक चलेगी ज्यादा से ज्यादा मतलब तीन साढ़े तीन लाख से ज्यादा तो अपने यहां पे taxi भी नही चलती है तो फिर अगर",100001000000000000000000000000000000000000000000,,"So, it became a very simple calculation for people that a car will run at most 2 lakh kilometers. It means that even the taxis in our areas don't run more than 3 or 3.5 lakh kilometers. So if"
1573.579138,1574.095764,2,overlap,,,,
1574.095764,1580.863246,4,speech,"लगा दो तो वो aa सस्ता पड़ना है overall मतलब और upfront cost कम हो गयी जो कि सबसे ज्यादा लगती है लोगों को",000010000000000000000000,,"If you use that, then overall, it must be cheap. Means that the upfront cost, which seems most to people, decreases."
1581.196967,1594.013685,4,speech,"छे पैसे तो किसीको नज़र में भी नही आएंगे तो ये होके L.F.P. में aa बहोत aa बड़ा important कार्य है कि battery सस्ती है अच्छी चलती है safe भी है तो इसे aa use करना चाहिये",0000000000010010100000000000000001000,,"Even no one will notice that 6 paisa. So, this is a very important work of L.F.P. that the battery becomes cheaper, longer-lasting, and safer, so it should be used."
1594.06347,1607.535275,4,speech,"दूसरा एक challenge ये था कि Nickel Cobolt इनकी supply chain पे थोड़ीसी गड़बड़ हैं और particularly अगर हम अब पिछले देड़ दो साल में देखे तो ये Russia Ukraine war के बाद कुछ ज्यादा ही aa ख़राब हो गया है",00000000000000000000000000000000000010000,,"There was a second challenge, that there were some problems in the supply chain for Nickel and Cobalt. And particularly if we look at the past 1.5 or 2 years, the scenario has become worse after the war between Russia and Ukraine."
1607.779148,1621.371872,4,speech,"aa जितनी भी battery grade aa Nickel आती थी वो ज्यादातर Russia से आती थी। तो उसकी कीमत जो हैं वो दो दिन में पांच गुना बड़ी थी उसके बाद कम होके stable हुई तो वो o original से ढाई गुना पे चल रही है ।",1000010000000000000000000000000000001000000000,,"Whatever battery grade Nickel used to come, it mostly came from Russia. So the price of that had been increased by 5 times in 2 days. After that, the price decreased and became stable. So now it is running at 2.5 times the original price."
1621.538732,1629.214321,4,speech,"तो ये supply chains की बहुत बड़ी problem है कि मगर ये मतलब ध्यान मे आ गया लोगों की ना तो वो हो कि अगर कोई आके आपकी एक critical supply chain काट दे ।",00000000001110000000000000000000000,,"So this is the biggest problem of the supply chains that, if people get to know that, then anyone comes and cuts one of your critical supply chains."
1629.429591,1638.051517,4,speech,"तो फिर aa बहुत problem हो जाती है तो लोहा li ion LFP में Lithium Ferrous Phosphate है वो वो लोहा हैं ज्यादातर उस",001000000111000000100000,,"So then a lot of problems occur. So, in LFP, there isLithium Ferrous Phosphate. Those are iron. Mostly that"
1638.064352,1639.219541,2,overlap,,,,
1639.219541,1649.035438,4,speech,"सबके पास होता हैं तो लोहे की problem तो कभी होनी नही है तो अगर L.F.C. पे जायोगे या आज की तारीख पे लोग काम कर रहे हैं ना L.M.F.T. Lithium Manganese Ferrous Phosphate",,,"Everybody has it, so there will be no problem regarding iron. So, if you switch to L.F.C., or L.M.F.T., Lithium Manganese Ferrous Phosphate, on which people are working today"
1649.61477,1653.935365,2,overlap,,,,
1653.961036,1664.755635,4,speech,"बहुत commonly मिलती है तो फिर aa aa इससे क्या है वो energy density की बड़ जायेगी ठीक है जैसे दूसरा एक काम चल रहा है जैसे मतलब उस line पे हम लोग भी काम कर रहे हैं।",00000011111000000000000000010000000000,,"It is commonly available, so then the energy density will increase, okay? Like, there is another work happening, and we are also working on that line."
1664.755635,1674.228184,4,speech,"की aa energy density बढ़ाने के दो तरीके होते है या तो आप chemistry बदल दो जो की आप thermodynamics change कर दो voltage बढ़ा दो या capacity बढ़ा दो",110000000000001111100000110000,,"There are two ways to increase the energy density. Either you change the chemistry and thermodynamics, increase the voltage or the capacity."
1674.330867,1689.509596,4,speech,"या फिर दूसरा आता है कि जो आपका [NOISE] battery में dead weight होता हैं, जो कि energy store नहीं कर रहा but बहुत सारे components होते हैं जो  battery चलाने के लिए जरूरी होते है क्या आप उसको कम कर सकते हे मतलब एक तराह से आप manufacturing efficiency improve करते हे।",000000001000000000000000000000000000000000000000000000,,"Or secondly, there is some dead weight in your battery, which doesn't store the energy. But there are many components that are necessary to run the battery. Can you reduce those? That means, in some way, you improve manufacturing efficiency."
1689.579362,1701.773023,4,speech,"तो वो भी हो सकता है और उसका भी एक potential है, तो अगर वो दोनों तरफ से देखे तो ये energy density की problem मुझे नही लगता कि दो ढाई साल तीन साल से ज्यादा चलेगी उसके बाद तो कोई बात भी नही करेगा उस time ।",,,"So, that can also happen, and that also has a potential. So if we see from both sides, then I think the problem of engery density will not continue more than 2 or 2.5 years and after that no one will even talk about this at that time."
1701.991225,1716.805423,4,speech,"तो तो ये अगर एकबार एक तरफ देखले ना तो उसके बाद फिर लगता है कि भई अब supply chain मेरी कौनसी सबसे अच्छी हैं secure है और battery मेरी कौनसी सबसे सस्ती हैं और सबसे अच्छी perform कर रहीं हैं तो उसपे जाएंगे सबलोग ।",1000000000000000000000000000000000000000000000,,"So if it is seen once in one aspect, then after that, it seems that now which of my supply chain is the best and secure and which of my battery is the cheapest and performing the best, so everyone will get on it."
